102,106,135,143,144a,144b,145,146
kWh,kWh - Přetoky do sítě,kWh,kWh,kWh,kWh,kWh,kWh
,,,,,,,
1.85592312,0.955,0.6506039,53.625,16.3152,114.773625,0.75,2.75
1.34043013,0.1925,0.6506039,49.625,16.1916,118.1057625,0.625,2.25
2.17034805,0.5975,0.6506039,51.875,16.1916,116.5014,0.5,2.375
1.18210494,1.0375,0.701762322,52.875,16.3152,116.748225,0.625,2.75
1.22710857,0.1125,0.701762322,53.375,16.1916,114.6502125,0.75,2.375
2.3313226,0.01,0.701762322,54.125,16.3152,117.241875,0.625,2.625
2.17963844,0.0175,0.701762322,54,16.3152,117.3652875,0.5,2.375
1.68859013,0.015,0.655160428,54,16.1916,117.1184625,0.5,2
1.60670753,0.0125,0.655160428,52.5,16.3152,115.1438625,0.5,2
1.57699948,0.015,0.655160428,52.75,16.3152,118.229175,0.625,2.625
1.49801351,0.0125,0.655160428,52.875,16.1916,118.1057625,0.375,1.25
1.42743481,0.015,0.551055147,53.5,16.1916,116.254575,0.25,0.875
1.36356779,0.27,0.551055147,52.375,16.1916,115.02045,0.25,1.25
1.28571221,0.6675,0.551055147,54,16.3152,118.476,0.5,2
1.17648831,0.355,0.551055147,53.25,16.3152,118.5994125,0.25,1.5
0.86054442,0.515,0.471179205,52.625,16.1916,116.3779875,0.375,1.375
1.16483117,0.355,0.471179205,52.875,16.3152,115.1438625,0.375,1.625
1.20662026,0.285,0.471179205,53.625,16.3152,118.5994125,0.25,1
1.01537247,0.17,0.471179205,53.5,16.068,118.229175,0.25,1.125
0.68695896,0.0625,0.271307089,53.5,16.3152,117.241875,0.25,1
0.66481039,0.0175,0.271307089,51,16.3152,114.1565625,0.25,1.125
0.54707325,0.015,0.271307089,54.125,16.1916,118.476,0.125,0.875
0.42142338,0.01,0.271307089,54.875,16.3152,118.476,0.125,1
0.27538057,0.01,0.080952422,53.375,16.3152,117.1184625,0,0.625
0.21739865,0.0175,0.080952422,53.125,16.1916,114.03315,0.125,0.625
0.1043067,0.015,0.080952422,53,16.1916,118.3525875,0,0.375
0.06015086,0.01,0.080952422,54.875,16.1916,118.5994125,0,0.125
0.00372711,0.0125,0,53.875,16.3152,118.476,0,0
4.5466E-05,0.0175,0,53.625,16.3152,113.292675,0,0.125
0,0.0075,0,51.375,16.1916,118.229175,0,0
0,0.0125,0,54.875,16.1916,118.476,0,0
0,0.01,0,54.75,16.3152,118.1057625,0,0
0,0.0125,0,53.5,16.1916,113.9097375,0,0
0,0.01,0,53.5,16.3152,118.1057625,0,0
0,0.015,0,53.875,16.3152,118.3525875,0,0
0,0.01,0,53.625,16.068,118.5994125,0,0
0,0.0125,0,53.5,16.3152,114.279975,0,0
0,0.0075,0,54.25,16.3152,117.4887,0,0
0,0.015,0,54.125,16.1916,118.476,0,0
0,0.0075,0,53.5,16.3152,118.3525875,0,0
0,0.0075,0,54,16.1916,114.8970375,0,0
0,0.0025,0,54.75,16.1916,117.241875,0,0
0,0.01,0,54.125,16.3152,118.5994125,0,0
0,0.0125,0,53.5,16.3152,118.5994125,0,0
0,0.01,0,53.875,16.3152,115.6375125,0,0
0,0.01,0,54.625,16.1916,116.254575,0,0
0,0.0075,0,54.875,16.1916,118.722825,0,0
0,0.0075,0,54.375,16.3152,118.476,0,0
0,0.01,0,53.125,16.3152,115.6375125,0,0
0,0.005,0,53.625,16.3152,117.1184625,0,0
0,0.005,0,54.5,16.1916,118.1057625,0,0
0,0.005,0,54,16.3152,118.3525875,0,0
0,0.0075,0,53.875,16.1916,115.267275,0,0
0,0.005,0,52.25,16.3152,117.4887,0,0
0,0.0075,0,54.5,16.3152,117.241875,0,0
0,0.0025,0,54.125,16.3152,118.229175,0,0
0,0,0,53.75,16.1916,115.02045,0,0
0,0,0,53.25,16.3152,118.229175,0,0
0,0,0,54.375,16.3152,116.8716375,0,0
0,0,0,54.625,16.3152,118.1057625,0,0
0,0,0,54.125,16.3152,115.267275,0,0
0,0,0,53.875,16.3152,118.3525875,0,0
0,0,0,53.75,16.1916,116.748225,0,0
0,0,0,53.5,16.3152,118.3525875,0,0
0,0,0,53.375,16.1916,114.6502125,0,0
0.00095907,0,0,54,16.3152,118.3525875,0,0
0.00720306,0,0,53.875,16.3152,117.3652875,0,0.125
0.02251877,0,0.028476024,53.375,16.1916,116.1311625,0.125,0
0.06514223,0,0.028476024,52.75,16.3152,114.279975,0,0.125
0.08574358,0,0.028476024,53.5,16.3152,117.8589375,0,0.125
0.16339429,0,0.028476024,54.5,16.3152,117.241875,0.125,0.25
0.24883761,0,0.134292282,53.875,16.3152,115.8843375,0.125,0.125
0.34123636,0.0075,0.134292282,52.125,16.3152,114.773625,0.125,0.5
0.54336416,0.0175,0.134292282,51.5,16.3152,117.3652875,0.125,0.375
0.59419636,0.01,0.134292282,53.125,16.1916,116.99505,0.375,0.625
0.45960935,0.0125,0.320825161,53.75,16.3152,115.5141,0.25,0.625
0.90840935,0.015,0.320825161,53.375,16.1916,114.773625,0.25,0.75
1.03723844,0.015,0.320825161,51.75,16.3152,117.735525,0.25,0.875
1.19238442,0.015,0.320825161,53.625,16.3152,117.98235,0.5,1.125
1.09517091,0.0225,0.338162751,53.875,16.1916,114.773625,0.375,1.25
0.8814213,0.0175,0.338162751,53.25,16.3152,114.773625,0.625,1.5
0.90335792,0.015,0.338162751,52.125,16.3152,117.1184625,0.5,1.5
0.5326961,0.0175,0.338162751,52.75,16.1916,118.1057625,0.5,1.625
0.28196509,0.015,0.095073103,54.125,16.3152,116.1311625,0.75,1.75
0.20826369,0.015,0.095073103,53.875,16.3152,113.786325,0.5,1.75
0.26645403,0.015,0.095073103,53.375,16.3152,117.98235,0.625,1.875
0.25876031,0.01,0.095073103,53.25,16.068,118.3525875,0.625,2.125
0.23445694,0.19,0.13462263,54.75,16.3152,116.99505,0.75,2
0.24431958,0.6175,0.13462263,53.5,16.3152,112.305375,0.625,2
0.46066909,0.6775,0.13462263,52.5,16.1916,118.1057625,0.875,2.25
0.4575252,1.075,0.13462263,53.375,16.3152,118.476,0.5,1.875
0.33100987,1.27,0.143758469,53.5,16.3152,118.229175,0.875,2.75
0.27959127,1.2975,0.143758469,54.375,16.1916,112.9224375,0.75,2
0.38168312,1.2825,0.143758469,53.375,16.1916,118.476,0.625,2.875
0.48355948,1.3625,0.143758469,54,16.3152,118.5994125,0.625,2.75
0.61775792,1.3375,0.492663236,53.875,16.1916,118.476,0.875,3
0.91589818,0.835,0.492663236,52.625,16.3152,113.786325,0.75,2
1.78326026,1.175,0.492663236,54.5,16.3152,118.1057625,0.25,1.375
1.7277652,1.1475,0.492663236,54.5,16.1916,118.5994125,0.625,2.25
2.27024623,1.105,0.989951349,54.25,16.3152,117.8589375,0.875,3.25
2.48205299,1.0775,0.989951349,53.5,16.1916,113.9097375,0.75,2.625
2.42161247,0.98,0.989951349,51.625,16.1916,117.1184625,0.875,2.125
2.03279377,1.03,0.989951349,53.25,16.3152,118.722825,0.625,2.625
2.05462442,0.7575,0.881654061,54.75,16.1916,118.1057625,0.375,2
2.23764156,0.7975,0.881654061,53.375,16.3152,114.6502125,0.25,0.875
2.29454961,0.5075,0.881654061,53.125,14.214,117.1184625,0.25,1.125
1.91629299,0.8125,0.881654061,53.5,10.7532,118.722825,0.5,1.625
1.42927169,0.7275,0.529206594,53.5,10.7532,118.229175,0.375,2
1.16069818,0.6625,0.529206594,54.625,10.6296,115.1438625,0.625,2.375
1.26412883,0.5375,0.529206594,51.625,10.8768,116.254575,0.625,2.75
1.23148883,0.44,0.529206594,51.25,10.7532,118.476,0.375,2
0.1932613,0.4,0.017507321,52.5,10.7532,118.3525875,0.5,2.375
0.06702151,0.295,0.017507321,51.375,10.8768,115.5141,0.375,1.875
0.02200798,0.175,0.017507321,51.625,13.596,117.3652875,0.25,1.75
0.02060736,0.0275,0.017507321,52.5,16.1916,117.6121125,0.375,1.375
0.02943958,0.0225,0.007045418,52.125,16.3152,118.1057625,0.125,1.5
0.03905849,0.01,0.007045418,52.75,16.1916,115.3906875,0.25,1.125
0.03311123,0.0175,0.007045418,51.375,16.3152,117.3652875,0.125,1
0.03674826,0.01,0.007045418,53.25,16.1916,117.3652875,0,1
0.03240227,0.0125,0.000811882,53.25,16.3152,118.229175,0,0.625
0.01156389,0.0175,0.000811882,52.875,16.1916,115.267275,0.125,0.625
0.00029076,0.06,0.000811882,52.375,16.1916,117.8589375,0,0.25
3.4822E-05,0.0375,0.000811882,54.375,17.922,116.99505,0,0.25
0,0.01,0,53,19.4052,118.229175,0,0.125
0,0.01,0,52.5,19.2816,115.5141,0,0
0,0.025,0,53.25,19.2816,118.476,0,0
0,0.02,0,53.625,19.4052,115.6375125,0,0
0,0.01,0,53.25,19.2816,117.3652875,0,0
0,0.0125,0,53.5,19.4052,115.3906875,0,0
0,0.01,0,52.25,19.2816,118.5994125,0,0
0,0.0125,0,53.625,19.2816,117.241875,0,0
0,0.0125,0,54.375,19.4052,117.3652875,0,0
0,0.0125,0,53.5,19.2816,115.1438625,0,0
0,0.01,0,53.375,19.4052,118.1057625,0,0
0,0.01,0,53.5,19.4052,116.8716375,0,0
0,0.0125,0,54.25,19.158,116.748225,0,0
0,0.0125,0,54,19.4052,115.267275,0,0
0,0.01,0,53.375,19.4052,118.229175,0,0
0,0.0025,0,52.75,19.2816,117.8589375,0,0
0,0,0,54,19.4052,115.8843375,0,0
0,0,0,53.75,19.2816,115.267275,0,0
0,0,0,53,19.4052,117.98235,0,0
0,0,0,53,19.4052,118.229175,0,0
0,0,0,52.25,19.158,116.00775,0,0
0,0,0,53.625,19.4052,114.8970375,0,0
0,0,0,53.75,19.4052,118.229175,0,0
0,0,0,54.375,19.2816,118.1057625,0,0
0,0,0,53.375,19.4052,116.8716375,0,0
0,0,0,53.25,19.2816,113.786325,0,0
0,0,0,53.5,19.4052,117.98235,0,0
0,0,0,54,19.4052,118.229175,0,0
0,0,0,53.625,19.2816,116.8716375,0,0
0,0,0,53.25,19.4052,113.6629125,0,0
0,0,0,52.5,19.4052,118.229175,0,0
0,0,0,53.375,19.2816,118.229175,0,0
0,0,0,53.625,19.2816,117.98235,0,0
0,0,0,53.625,19.4052,111.811725,0,0
0,0,0,53.125,19.2816,117.8589375,0,0
0,0,0,53.125,19.4052,118.476,0,0
0,0,0,54.5,19.4052,117.8589375,0,0
0,0,0,53.875,16.1916,113.4160875,0,0
0.00019563,0,0,53.375,13.9668,117.8589375,0,0
0.00054714,0,0,51.875,13.7196,118.229175,0,0
0.00357698,0,0.02539695,54,13.9668,117.6121125,0,0.125
0.0189909,0,0.02539695,53,13.8432,113.1692625,0,0.125
0.12183481,0,0.02539695,52.875,13.7196,116.6248125,0.125,0.25
0.15510712,0,0.02539695,52.625,13.9668,118.229175,0.125,0.125
0.1949039,0.0025,0.097391237,53.625,13.8432,118.1057625,0.125,0.25
0.2755254,0.015,0.097391237,51.375,10.7532,114.1565625,0.125,0.375
0.34787034,0.02,0.097391237,52.375,10.7532,115.267275,0.25,0.375
0.23786223,0.0175,0.097391237,53.375,13.7196,118.3525875,0.25,0.75
0.2645147,0.0075,0.177442605,52.875,16.3152,116.8716375,0.375,0.875
0.38284883,0.0125,0.177442605,51.125,16.3152,113.1692625,0.375,1
0.55268987,0.015,0.177442605,51.25,16.3152,113.786325,0.375,1
0.6286026,0.0125,0.177442605,52.375,16.1916,117.241875,0.375,1
0.73069091,0.0125,0.248125751,51.75,16.3152,116.3779875,0.5,1.25
0.80508468,0.015,0.248125751,52,16.3152,114.279975,0.5,1.5
0.49136623,0.0225,0.248125751,53.625,16.1916,116.3779875,0.625,1.75
0.47705974,0.015,0.248125751,52.25,16.3152,116.254575,0.625,1.75
0.68780675,0.025,0.292449381,51.75,16.1916,115.6375125,0.75,2.25
0.65046857,0.0225,0.292449381,51.875,16.3152,114.6502125,0.75,2.25
0.67572571,0.02,0.292449381,53,16.3152,116.748225,0.625,2.25
0.92260987,0.015,0.292449381,53.125,16.3152,115.760925,0.75,2.375
0.74008727,0.3975,0.336670488,48.375,16.1916,116.1311625,0.875,2.625
0.7322452,1.3775,0.336670488,52.75,16.3152,113.4160875,1,2.875
0.78989507,1.4375,0.336670488,52.625,16.1916,117.735525,1,3.625
1.10195325,1.2925,0.336670488,50.75,16.3152,116.254575,1.125,3.75
0.95931221,0.8475,0.341705452,51.25,16.3152,117.4887,1,3.5
1.22315221,1.25,0.341705452,53.125,16.1916,113.5395,1,3.5
0.63983584,0.945,0.341705452,52.875,16.3152,117.6121125,1,3.5
0.58049039,0.845,0.341705452,53.125,16.3152,114.773625,0.75,2.75
0.80360104,1.03,0.351650075,52,16.068,116.8716375,0.875,2.75
0.87435636,0.9175,0.351650075,51.75,17.7984,114.6502125,0.625,2.75
0.86043844,0.4925,0.351650075,52.375,19.4052,117.98235,0.875,2.875
0.95722805,0.33,0.351650075,53,19.158,116.5014,0.75,2.875
0.64891429,0.59,0.324755167,52.375,19.4052,115.3906875,0.75,3
0.57469714,0.925,0.324755167,52.375,19.4052,114.1565625,0.75,2.875
1.06754701,0.995,0.324755167,52.75,19.158,117.735525,0.75,3
0.96432831,0.8975,0.324755167,52.125,19.4052,116.5014,0.75,3
0.67749195,0.5025,0.284965283,52.625,19.4052,116.748225,0.875,2.875
0.78795221,0.6,0.284965283,51.75,19.158,114.773625,0.5,2.625
0.69967584,0.8,0.284965283,53,19.4052,118.1057625,0.5,2.375
0.66643533,0.4825,0.284965283,52.125,19.4052,117.98235,0.625,2.25
0.66703584,0.6175,0.214760572,52.75,19.158,115.760925,0.5,2.625
0.70522182,0.6775,0.214760572,52.25,19.4052,114.773625,0.5,2.25
0.47003013,0.5725,0.214760572,52.625,19.4052,117.8589375,0.5,2.375
0.31441081,0.405,0.214760572,52.25,19.158,118.1057625,0.5,2.125
0.50602597,0.415,0.167372678,53.75,19.4052,116.00775,0.375,2
0.65269403,0.3675,0.167372678,53.25,19.2816,114.773625,0.375,1.875
0.31398691,0.225,0.167372678,52.5,19.2816,118.229175,0.25,1.625
0.23172281,0.125,0.167372678,52.125,19.4052,117.98235,0.25,1.625
0.22072977,0.0075,0.086391777,51.875,19.158,116.6248125,0.25,1.5
0.25827283,0.0175,0.086391777,51.625,19.4052,113.6629125,0.125,1.375
0.19758857,0.0125,0.086391777,51.375,19.4052,118.1057625,0.25,1.125
0.2432987,0.02,0.086391777,49.375,19.158,118.229175,0,1
0.1342373,0.0125,0.014730117,47.875,19.4052,116.748225,0.125,0.75
0.06844156,0.0225,0.014730117,46.75,19.4052,113.786325,0,0.75
0.0401359,0.0375,0.014730117,45.25,19.2816,118.1057625,0.125,0.25
0.01777326,0.035,0.014730117,47.5,19.2816,118.1057625,0,0.25
0,0.02,0,46.375,19.2816,117.98235,0,0.125
0,0.0125,0,44.625,19.4052,113.292675,0,0
0,0.01,0,44.625,19.4052,118.1057625,0,0
0,0.025,0,44.5,19.158,118.1057625,0,0
0,0.0075,0,44.75,19.4052,117.8589375,0,0
0,0.01,0,43.125,19.4052,113.5395,0,0
0,0.01,0,43.25,19.2816,117.735525,0,0
0,0.0125,0,42.25,19.2816,118.476,0,0
0,0.01,0,43.75,19.2816,118.229175,0,0
0,0.005,0,43.875,19.4052,113.5395,0,0
0,0.0125,0,42.25,19.4052,117.241875,0,0
0,0.01,0,41.375,19.2816,118.229175,0,0
0,0.01,0,42.5,19.2816,117.98235,0,0
0,0.0075,0,43.25,19.4052,114.4033875,0,0
0,0.0075,0,42.5,19.2816,116.748225,0,0
0,0.0075,0,40.875,19.4052,118.476,0,0
0,0.0075,0,40.875,19.2816,118.229175,0,0
0,0.005,0,42.25,19.4052,115.760925,0,0
0,0.0075,0,41,19.2816,116.3779875,0,0
0,0.0075,0,41.75,19.2816,118.722825,0,0
0,0.015,0,41.25,19.4052,118.3525875,0,0
0,0.01,0,40.75,19.4052,115.5141,0,0
0,0.01,0,38.375,19.2816,117.1184625,0,0
0,0.005,0,43,19.4052,117.98235,0,0
0,0.0025,0,41.875,19.2816,118.229175,0,0
0,0,0,40.875,19.4052,115.3906875,0,0
0,0,0,41.125,19.2816,117.3652875,0,0
0,0,0,41.625,19.2816,117.6121125,0,0
0,0,0,41.875,19.4052,118.3525875,0,0
0,0,0,40.25,19.4052,115.1438625,0,0
0,0,0,40.75,19.2816,118.3525875,0,0
0,0,0,41.125,19.4052,116.8716375,0,0
0,0,0,41.625,19.4052,118.1057625,0,0
0,0,0,41.625,19.2816,114.8970375,0,0
0,0,0,40.375,19.4052,118.1057625,0,0
0,0,0,40.25,19.4052,116.748225,0,0
0,0,0.000122479,41.375,19.2816,118.229175,0,0
0,0,0.000122479,41.25,19.4052,115.267275,0,0
0.00239946,0,0.000122479,40.875,19.2816,118.229175,0,0
0.01603422,0,0.000122479,39.75,19.4052,117.4887,0,0.125
0.03262375,0.0025,0.004198955,39.875,19.4052,116.748225,0,0
0.02815518,0.0125,0.004198955,41.25,19.2816,114.6502125,0,0
0.02467817,0.0175,0.004198955,40.5,19.4052,118.1057625,0,0.25
0.13430088,0.0125,0.004198955,39.875,19.2816,117.6121125,0.125,0.125
0.26353268,0.0125,0.141240987,36.625,19.2816,116.6248125,0.125,0.25
0.36956675,0.0125,0.141240987,35.5,19.4052,114.773625,0.125,0.375
0.36246649,0.0175,0.141240987,36.375,19.4052,116.748225,0.25,0.25
0.43481143,0.0175,0.141240987,28.625,19.158,116.6248125,0.125,0.5
0.61108156,0.02,0.185063399,56.25,16.3152,115.02045,0.25,0.625
0.37179221,0.01,0.185063399,56.75,16.3152,112.4287875,0.375,0.75
0.35925195,0.015,0.185063399,57,16.3152,115.8843375,0.375,0.75
0.51927273,0.0075,0.185063399,56.5,16.3152,116.1311625,0.5,1.5
0.83341507,0.01,0.220011971,56.25,16.1916,114.8970375,0.5,1.375
0.6343252,0.01,0.220011971,56.75,16.3152,114.4033875,0.5,1.375
0.35233538,0.015,0.220011971,57,16.1916,117.735525,0.625,1.875
0.40252468,0.0125,0.220011971,57,16.3152,118.1057625,0.5,1.5
1.00495169,0.0125,0.577186837,55.75,16.3152,115.5141,0.75,2.125
1.50998857,0.535,0.577186837,56.75,16.3152,113.6629125,0.75,2.5
1.70724156,0.535,0.577186837,56.75,16.1916,117.3652875,0.875,2.75
1.7873226,0.4025,0.577186837,57,16.3152,117.241875,0.875,2.75
1.77969247,1.0525,0.49726533,55.75,16.1916,115.5141,1.125,3.5
1.7894774,0.9475,0.49726533,56.5,16.3152,111.6883125,1,3.125
0.6938826,1.455,0.49726533,57,16.3152,117.3652875,0.875,3.5
0.82804571,1.4875,0.49726533,56.75,16.1916,117.8589375,1.25,3.75
0.17732281,1.3275,0.048267305,56.25,16.3152,117.4887,1.125,3.625
0.13311044,1.205,0.048267305,56.25,16.1916,112.305375,0.875,3.25
0.1317681,1.215,0.048267305,56.75,16.3152,117.735525,0.875,3.25
0.15438296,1.19,0.048267305,56.75,16.1916,116.748225,1.125,3.875
0.21241081,1.1675,0.364647572,56.25,17.304,116.5014,1,3.875
0.55343169,1.165,0.364647572,56.75,19.4052,112.9224375,1.25,4.5
0.80752208,1.125,0.364647572,56.5,19.4052,117.4887,1.125,4.5
2.2878026,1.08,0.364647572,56.75,19.158,116.748225,1.125,3.875
2.24537766,0.83,0.620952292,56.5,19.4052,116.5014,0.875,3.125
2.15134338,0.83,0.620952292,57,19.2816,112.6756125,0.875,3.75
1.03299948,0.9575,0.620952292,56.75,19.2816,116.1311625,1.375,5.125
0.78777558,0.8325,0.620952292,58.25,19.2816,117.3652875,0.875,3.875
1.41835636,0.845,0.747088388,57.5,19.4052,118.1057625,0.875,3.125
1.82709818,0.92,0.747088388,57.75,19.158,114.6502125,0.875,3.875
1.94699013,0.9175,0.747088388,58.25,19.4052,116.1311625,0.875,3.25
2.03201662,0.825,0.747088388,58.25,19.2816,118.476,0.625,2.75
1.16211117,0.7175,0.286275285,57.5,19.4052,118.1057625,0.625,2.625
0.48829299,0.65,0.286275285,58.25,19.158,115.3906875,0.625,2.5
0.67576104,0.615,0.286275285,57.75,19.4052,116.1311625,0.5,2.625
0.56198026,0.58,0.286275285,58.25,19.2816,118.476,0.75,3.5
0.57204779,0.4325,0.230537552,57.5,19.2816,118.476,0.75,4
0.95503792,0.245,0.230537552,58.5,19.2816,115.6375125,0.625,3.25
0.41011948,0.0725,0.230537552,58,19.4052,117.241875,0.5,3.125
0.37228675,0.1,0.230537552,58,19.158,117.98235,0.5,2.5
0.64880831,0.0725,0.167281547,57.75,19.4052,118.476,0.25,2.25
0.56551273,0.05,0.167281547,58.5,19.2816,115.3906875,0.25,1.5
0.22639938,0.0125,0.167281547,58.25,19.2816,117.6121125,0.125,1.375
0.19477673,0.0375,0.167281547,57.75,19.2816,117.6121125,0.125,0.875
0.08556343,0.0425,0.005610112,57.75,19.4052,118.476,0,0.875
0.02400488,0.025,0.005610112,58.5,19.2816,115.5141,0.125,1.375
0.01441565,0.015,0.005610112,58.5,19.2816,117.98235,0,0.75
0.00621644,0.015,0.005610112,58.25,19.2816,117.241875,0,0.25
0.0031871,0.0125,0,57.5,19.4052,118.5994125,0,0.25
0.00556187,0.0125,0,58.25,19.4052,115.760925,0,0
0,0.01,0,58.5,19.158,118.722825,0,0
0,0.01,0,58.25,19.4052,116.3779875,0,0
0,0.0125,0,57.5,19.0344,118.476,0,0
0,0.0125,0,58,16.3152,115.5141,0,0
0,0.01,0,58.5,16.1916,118.8462375,0,0
0,0.01,0,58.5,16.1916,117.735525,0,0
0,0.0075,0,57.75,16.3152,117.6121125,0,0
0,0.01,0,58,16.3152,115.760925,0,0
0,0.01,0,57.75,16.3152,118.722825,0,0
0,0.01,0,58.5,16.1916,117.6121125,0,0
0,0.0125,0,57.5,16.1916,117.6121125,0,0
0,0.0075,0,58.5,16.3152,115.760925,0,0
0,0.01,0,57.75,16.3152,118.8462375,0,0
0,0.005,0,58.25,16.1916,118.5994125,0,0
0,0.01,0,57.5,16.3152,116.748225,0,0
0,0.005,0,58.5,16.3152,115.8843375,0,0
0,0.0075,0,58.25,16.3152,118.8462375,0,0
0,0.0075,0,57.75,16.3152,118.96965,0,0
0,0.01,0,58,16.1916,116.6248125,0,0
0,0.0075,0,58.5,16.3152,115.760925,0,0
0,0.0075,0,58.75,16.3152,118.8462375,0,0
0,0.0025,0,58,16.1916,118.8462375,0,0
0,0.0025,0,57.5,16.1916,117.4887,0,0
0,0.0075,0,58.5,16.3152,114.5268,0,0
0,0.005,0,58.75,16.3152,118.8462375,0,0
0,0.005,0,58.5,16.3152,118.8462375,0,0
0,0,0,57.75,16.1916,117.735525,0,0
0,0,0,58,16.3152,113.9097375,0,0
0,0,0,58.75,16.3152,118.8462375,0,0
0,0,0,58.5,16.3152,118.96965,0,0
0,0,0,57.75,16.3152,118.3525875,0,0
0,0,0,58.25,16.1916,112.9224375,0,0
0,0,0,58.25,16.3152,118.722825,0,0
0,0,0,58.5,16.3152,118.96965,0,0
0,0,0,58,16.3152,118.8462375,0,0
0,0,0,58.25,16.1916,114.1565625,0,0
0.00145174,0,0,58,16.3152,118.476,0,0
0.00685122,0,0,58.25,16.3152,118.8462375,0,0.125
0.02906373,0,0.033979171,57.75,16.3152,118.476,0.125,0.25
0.07279356,0,0.033979171,58.5,16.3152,113.9097375,0,0.125
0.14168727,0,0.033979171,58,16.1916,117.241875,0.125,0.25
0.19732364,0,0.033979171,57.5,16.3152,118.5994125,0.125,0.25
0.28759231,0.0125,0.143143338,56.5,16.1916,117.8589375,0.25,0.5
0.39093818,0.0125,0.143143338,57.5,21.012,64.0510875,0.25,0.5
0.2934774,0.0125,0.143143338,58,15.3264,91.9423125,0.375,0.75
0.41220364,0.015,0.143143338,57.75,12.7308,109.5903,0.5,1
0.45017766,0.01,0.274872573,56.75,19.158,114.773625,0.5,1.25
0.75075533,0,0.274872573,57.25,19.4052,110.824425,0.5,1.25
0.84697974,0.0125,0.274872573,57.25,19.4052,117.8589375,0.625,1.625
0.84524883,0.0125,0.274872573,58,19.2816,118.1057625,0.75,1.625
0.79696,0.025,0.404483021,57,19.4052,117.1184625,0.75,1.875
0.9494213,0.015,0.404483021,57,19.2816,113.6629125,0.75,2.25
1.07348156,0.0275,0.404483021,57.25,19.4052,115.5141,0.75,2.25
1.38041766,0.01,0.404483021,57.75,19.158,117.6121125,0.875,2.5
1.63472,0.015,0.517325446,57,19.4052,117.3652875,1,3
1.21587533,0.0175,0.517325446,57.25,19.2816,112.4287875,1,2.875
1.56636675,0.0175,0.517325446,57,19.4052,114.6502125,1,3.125
0.86937558,0.01,0.517325446,57.25,18.4164,115.3906875,0.875,2.875
1.54828052,0.02,0.589090767,57,13.1016,115.5141,0.75,2.75
1.67650909,0.0125,0.589090767,57.5,10.7532,114.03315,0.875,2.75
1.44198857,0.0125,0.589090767,57.25,10.8768,116.00775,1,3
1.31527896,0.0125,0.589090767,57,10.6296,114.6502125,0.875,3
1.70363844,0.0175,0.642994498,56.5,10.7532,116.3779875,0.75,3
1.14861714,0.0225,0.642994498,57.75,10.8768,113.292675,1,3.125
1.40224831,0.035,0.642994498,57.25,10.7532,116.5014,1,3.5
2.26304,0.0775,0.642994498,57,10.6296,115.760925,1.125,3.625
2.14261818,0.07,0.634371268,56.75,10.8768,116.99505,0.75,3.125
2.19334442,0.2275,0.634371268,57.25,10.7532,112.799025,0.875,2.875
0.95938286,0.6775,0.634371268,57.75,10.8768,116.1311625,0.75,3
1.10802909,0.68,0.634371268,57.5,10.7532,116.748225,0.75,2.875
2.15378078,0.68,0.643074237,56.5,10.6296,116.8716375,0.75,2.875
1.44954805,0.5725,0.643074237,57.25,10.8768,113.4160875,0.75,3.25
1.48536727,0.705,0.643074237,57.75,10.7532,115.1438625,0.875,3.125
1.26229195,0.89,0.643074237,57.5,10.8768,117.1184625,0.75,3.125
1.9581174,0.7375,0.594900341,57.25,10.6296,116.99505,0.75,3.125
1.83977974,0.9025,0.594900341,57,10.7532,114.6502125,0.75,2.875
1.28617143,0.6175,0.594900341,57.25,10.8768,117.6121125,0.75,3
0.79038961,0.8175,0.594900341,57,10.6296,117.3652875,0.625,2.5
0.96962701,0.185,0.466372068,57.5,10.8768,116.748225,0.375,2.375
1.28532364,0.1225,0.466372068,57,10.7532,114.773625,0.625,2.375
0.91317818,0.0175,0.466372068,57.25,10.8768,117.8589375,0.5,2.25
1.40320208,0.335,0.466372068,56.5,10.6296,117.241875,0.375,2.375
1.03282286,0.155,0.311119756,57.75,10.7532,117.1184625,0.5,2.125
1.01445403,0.085,0.311119756,57.5,10.8768,114.773625,0.375,1.875
0.6227387,0.31,0.311119756,57,10.7532,118.476,0.375,2
0.36815377,0.0875,0.311119756,56.5,10.8768,117.241875,0.25,1.5
0.42276571,0.0325,0.166825894,57.5,13.2252,116.8716375,0.25,1.25
0.33041288,0.0075,0.166825894,58,13.8432,115.1438625,0.125,1.125
0.32386016,0.0175,0.166825894,57.5,13.8432,118.229175,0,0.625
0.48649143,0.0125,0.166825894,56.25,13.8432,117.241875,0.25,0.5
0.24951584,0.0125,0.047075773,57.5,13.8432,117.735525,0,0.75
0.14829652,0.01,0.047075773,57.75,13.8432,114.279975,0,0.25
0.08572239,0.0125,0.047075773,57.75,13.8432,118.229175,0.125,0.25
0.05395491,0.01,0.047075773,57,13.8432,118.1057625,0,0.125
0,0.015,0,57,13.9668,117.3652875,0,0.125
0,0.0075,0,57.25,13.7196,114.4033875,0,0
0,0.01,0,57.75,13.9668,117.98235,0,0
0,0.0175,0,57.5,13.7196,118.1057625,0,0
0,0.01,0,57.25,14.7084,116.8716375,0,0
0,0.0125,0,57.25,19.4052,114.279975,0,0
0,0.0125,0,57.5,19.2816,118.476,0,0
0,0.01,0,57.5,19.4052,118.3525875,0,0
